id,G_Played,Pts,Reb,Asist
10446,53,10.3,2.0,1.4
10447,75,6.9,2.4,1.5
10448,44,10.3,7.0,1.8
10449,68,5.0,2.7,1.1
10450,38,3.4,1.9,0.6
10451,69,12.2,2.5,2.3
10452,43,11.5,4.6,2.9
10453,81,11.9,8.4,2.4
10454,58,7.3,5.4,1.0
10455,51,6.0,4.2,1.6
10456,2,1.0,1.5,0.0
10457,71,5.9,1.5,1.9
10458,15,2.6,2.1,0.5
10459,77,6.6,4.2,0.9
10460,63,23.7,4.7,4.5
10461,1,0.0,0.0,0.0
10462,68,3.9,3.9,1.3
10463,22,4.6,2.3,0.5
10464,1,0.0,0.0,0.0
10465,25,0.9,0.7,0.2
10466,57,10.9,3.0,2.9
10467,48,6.2,2.4,1.2
10468,2,1.0,2.0,0.0
10469,81,15.1,3.5,1.7
10470,79,9.0,3.9,2.9
10471,50,3.8,2.5,0.5
10472,81,12.6,6.5,2.5
10473,18,4.5,2.0,1.2
10474,72,10.5,6.3,1.3
10475,11,1.6,0.4,0.5
10476,64,5.0,3.2,0.7
10477,59,5.3,2.8,4.2
10478,65,18.1,3.4,2.4
10479,50,4.6,1.9,0.5
10480,80,8.9,3.5,5.0
10481,3,5.7,5.0,0.3
10482,82,7.3,5.8,1.2
10483,56,9.5,1.5,3.7
10484,75,5.7,3.5,1.0
10485,81,19.1,3.7,8.1
10486,35,5.3,3.1,1.0
10487,3,1.7,0.3,0.7
10488,69,12.5,5.4,3.7
10489,58,10.9,1.7,2.7
10490,64,8.5,3.8,1.4
10491,43,10.9,10.2,2.0
10492,52,4.8,2.8,1.5
10493,4,2.5,0.8,1.0
10494,51,6.2,1.4,0.5
10495,21,5.3,2.8,0.5
10496,11,0.8,0.7,0.1
10497,1,0.0,1.0,0.0
10498,74,6.0,2.1,0.9
10499,56,13.9,5.6,2.1
10500,82,20.0,7.9,2.8
10501,46,5.9,4.2,1.0
10502,37,10.4,6.8,0.5
10503,46,6.1,4.8,1.8
10504,67,11.6,3.9,2.3
10505,82,11.4,2.9,1.3
10506,78,26.0,6.4,5.9
10507,75,9.7,3.3,2.9
10508,75,12.8,4.5,1.1
10509,22,17.0,10.9,2.2
10510,80,6.3,5.2,1.5
10511,50,4.8,3.8,0.8
10512,77,18.3,6.0,4.3
10513,26,2.3,0.8,0.3
10514,78,21.5,3.8,2.4
10515,1,0.0,0.0,0.0
10516,42,3.7,4.2,0.9
10517,2,1.0,0.5,0.0
10518,46,11.3,4.1,6.0
10519,43,8.0,5.8,3.0
10520,70,8.6,2.3,1.2
10521,70,18.7,5.5,2.5
10522,65,14.2,4.8,8.7
10523,45,3.5,2.6,1.2
10524,67,23.8,5.0,6.9
10525,81,21.3,9.2,2.4
10526,68,7.2,3.2,2.1
10527,46,4.5,2.5,0.6
10528,79,9.1,1.7,1.5
10529,80,8.4,2.1,1.1
10530,67,9.4,8.2,3.2
10531,82,25.6,4.4,5.9
10532,69,15.2,4.7,1.2
10533,79,10.0,4.7,1.8
10534,30,5.0,2.8,0.6
10535,41,3.8,2.4,0.3
10536,36,6.3,3.2,0.7
10537,44,4.7,3.8,0.9
10538,73,6.3,3.9,1.3
10539,49,15.6,8.6,1.4
10540,75,9.6,5.5,1.1
10541,56,6.5,2.3,2.3
10542,68,3.3,2.7,1.1
10543,81,16.8,3.3,2.4
10544,12,2.4,0.8,0.5
10545,27,5.9,1.5,1.1
10546,1,3.0,0.0,0.0
10547,49,2.3,1.2,2.3
10548,67,7.8,3.7,1.4
10549,52,18.7,9.0,1.4
10550,79,11.5,4.4,2.3
10551,73,16.6,3.6,4.1
10552,67,21.2,5.0,7.7
10553,70,5.8,3.8,0.8
10554,18,2.2,2.3,0.8
10555,73,21.4,8.7,3.1
10556,48,3.7,1.8,0.5
10557,82,10.5,3.9,1.8
10558,81,7.2,2.6,1.2
10559,3,1.7,2.0,1.0
10560,66,12.6,5.4,4.3
10561,72,15.6,10.4,3.2
10562,1,2.0,3.0,1.0
10563,77,24.4,12.4,3.4
10564,60,26.6,7.3,3.3
10565,74,7.7,2.9,1.2
10566,55,27.4,8.5,8.3
10567,19,9.9,2.7,4.0
10568,47,9.9,5.3,5.4
10569,64,6.7,3.8,1.0
10570,82,8.3,3.2,2.1
10571,70,21.1,3.4,6.4
10572,64,7.0,3.8,1.2
10573,79,5.8,3.5,0.8
10574,80,7.5,4.0,1.2
10575,18,4.4,2.2,0.9
10576,15,3.2,1.1,2.1
10577,5,4.2,2.4,1.2
10578,66,7.3,6.4,0.6
10579,47,6.2,5.0,0.8
10580,82,10.4,2.4,3.6
10581,82,16.6,6.5,2.0
10582,43,4.8,2.0,0.6
10583,14,1.1,0.4,1.1
10584,77,9.6,5.8,1.9
10585,42,3.6,2.9,0.6
10586,77,4.9,4.2,0.6
10587,4,2.3,0.3,0.5
10588,75,9.3,5.2,3.3
10589,68,5.9,1.9,1.2
10590,80,20.1,10.8,7.3
10591,46,15.2,7.4,1.2
10592,80,20.8,12.0,3.8
10593,68,8.4,7.8,1.9
10594,60,8.6,2.3,1.5
10595,17,2.6,1.0,0.5
10596,67,7.0,2.9,0.7
10597,3,0.0,0.7,0.0
10598,28,4.8,2.5,2.5
10599,26,7.0,2.3,1.0
10600,74,13.3,7.2,1.6
10601,10,1.5,0.5,0.1
10602,75,20.0,3.0,5.4
10603,4,5.0,1.8,0.5
10604,61,5.9,3.8,1.2
10605,26,2.1,1.2,1.1
10606,72,21.2,7.8,6.0
10607,63,9.7,2.9,1.8
10608,46,7.0,2.9,1.2
10609,22,7.1,3.3,0.8
10610,22,1.4,0.6,0.0
10611,64,15.6,4.5,3.2
10612,81,11.3,2.5,1.2
10613,73,8.9,1.9,1.6
10614,29,6.6,1.6,0.9
10615,79,13.6,7.9,4.4
10616,47,5.0,5.6,1.4
10617,10,3.5,0.5,0.1
10618,11,4.2,1.2,0.1
10619,71,6.8,4.6,1.0
10620,60,7.7,4.5,1.2
10621,79,10.5,2.5,1.7
10622,82,7.8,6.4,3.0
10623,75,10.1,5.4,1.2
10624,62,14.9,7.6,1.0
10625,43,4.2,3.3,0.5
10626,48,5.9,1.6,3.8
10627,19,8.2,3.7,3.1
10628,58,8.8,4.1,1.5
10629,80,8.9,2.9,4.0
10630,58,9.4,4.6,1.4
10631,75,13.9,6.1,1.5
10632,45,1.5,1.2,0.6
10633,38,14.0,5.6,1.8
10634,32,8.4,3.7,2.3
10635,68,34.3,6.6,7.5
10636,69,6.6,3.6,0.9
10637,59,18.5,4.0,4.8
10638,1,5.0,0.0,3.0
10639,16,5.6,4.1,0.8
10640,57,8.2,2.4,3.3
10641,66,5.6,5.7,1.8
10642,23,9.1,2.5,0.7
10643,63,6.8,6.2,0.8
10644,30,8.1,4.2,1.2
10645,65,10.5,5.9,2.5
10646,68,6.6,5.7,0.5
10647,29,4.4,1.4,1.1
10648,5,2.0,0.4,0.4
10649,3,0.7,0.0,0.0
10650,48,9.4,2.8,1.0
10651,11,1.1,0.8,0.2
10652,3,8.3,1.0,2.7
10653,46,12.5,4.3,2.1
10654,34,4.6,2.6,0.6
10655,6,4.5,1.0,1.5
10656,9,7.1,1.1,2.0
10657,71,12.0,3.5,1.2
10658,59,10.9,2.4,5.2
10659,66,23.4,7.0,3.0
10660,15,3.8,0.9,1.3
10661,13,2.9,2.5,0.3
10662,57,20.3,6.4,2.1
10663,64,7.4,4.0,0.9
10664,48,3.4,1.9,0.5
10665,7,2.7,0.9,0.0
10666,63,9.2,3.4,1.7
10667,70,11.1,9.6,1.6
10668,9,2.7,2.2,1.2
10669,57,17.4,4.6,1.4
10670,67,17.8,3.9,7.3
10671,29,3.9,2.8,1.7
10672,60,15.3,2.5,2.0
10673,54,3.2,2.0,0.4
10674,62,11.7,4.4,1.5
10675,63,29.5,13.6,5.6
10676,66,5.9,1.9,0.7
10677,59,9.4,3.0,3.1
10678,61,8.9,1.6,1.0
10679,56,10.4,2.9,2.1
10680,59,16.2,3.2,5.1
10681,42,3.7,2.6,0.4
10682,62,10.3,3.5,2.5
10683,9,2.4,0.6,0.7
10684,72,9.8,2.3,1.1
10685,54,17.6,3.8,6.6
10686,63,5.1,2.0,1.4
10687,9,6.9,2.1,3.2
10688,57,6.3,2.1,3.0
10689,18,5.4,1.3,0.6
10690,52,17.5,6.7,4.1
10691,63,7.4,5.6,1.2
10692,69,3.4,2.6,1.0
10693,1,0.0,0.0,0.0
10694,29,7.7,1.8,3.9
10695,72,8.3,7.5,1.1
10696,68,10.9,3.2,4.9
10697,40,12.2,1.7,3.7
10698,3,0.0,0.7,0.0
10699,23,4.7,3.9,0.8
10700,66,5.0,3.4,1.2
10701,13,4.2,2.6,0.9
10702,9,1.9,0.6,0.4
10703,38,7.4,5.7,1.3
10704,5,0.4,1.2,0.2
10705,67,15.5,13.5,1.2
10706,46,6.9,4.1,1.3
10707,72,14.5,4.9,2.2
10708,46,6.9,3.6,0.8
10709,38,8.7,2.2,1.4
10710,6,2.8,0.8,0.5
10711,58,4.9,2.0,1.4
10712,5,1.4,0.6,0.4
10713,5,2.8,3.2,1.4
10714,50,10.0,3.2,2.2
10715,56,17.6,9.8,3.2
10716,65,6.4,2.8,0.9
10717,56,12.2,4.1,3.8
10718,10,1.7,1.2,0.5
10719,69,9.3,2.1,1.6
10720,68,8.8,4.3,1.4
10721,20,3.4,3.3,1.0
10722,39,3.5,4.8,1.5
10723,56,20.4,3.9,4.8
10724,56,18.7,6.4,1.5
10725,67,8.2,4.6,1.7
10726,17,9.1,3.4,0.9
10727,31,6.4,3.1,0.7
10728,44,6.5,2.9,0.7
10729,57,27.1,7.1,4.9
10730,67,15.3,2.7,3.3
10731,48,4.4,4.6,1.0
10732,62,20.9,6.2,4.3
10733,8,2.1,0.1,0.4
10734,56,10.1,7.3,2.2
10735,39,9.7,4.5,1.9
10736,66,10.3,2.3,1.5
10737,53,9.3,1.9,1.9
10738,7,3.4,1.9,0.9
10739,53,18.9,7.4,2.4
10740,20,27.4,5.2,6.4
10741,29,3.5,4.0,1.8
10742,58,19.4,5.0,7.5
10743,61,12.8,4.5,1.3
10744,58,6.7,2.1,1.2
10745,3,1.3,0.3,0.3
10746,67,5.8,4.3,2.4
10747,2,1.0,1.5,0.0
10748,45,7.4,2.7,2.9
10749,57,20.4,9.5,1.8
10750,51,7.3,3.6,3.4
10751,35,26.5,10.8,4.4
10752,10,5.0,0.9,2.1
10753,5,1.4,1.0,0.2
10754,21,1.7,1.4,0.3
10755,37,11.5,3.4,2.5
10756,30,7.6,1.6,4.2
10757,71,15.2,2.6,1.9
10758,10,1.2,0.4,0.8
10759,29,3.2,2.8,0.6
10760,34,11.9,6.8,1.4
10761,70,14.9,11.3,1.9
10762,7,1.4,1.3,0.0
10763,15,3.0,4.3,0.5
10764,13,2.2,0.8,0.6
10765,19,2.8,2.5,1.2
10766,40,5.5,4.1,1.4
10767,41,21.6,10.1,1.5
10768,51,23.0,11.6,3.0
10769,72,9.8,3.9,5.2
10770,69,14.5,4.3,2.1
10771,4,0.5,0.0,0.3
10772,57,8.8,2.1,2.4
10773,58,19.9,6.7,6.0
10774,2,1.0,1.0,1.0
10775,22,9.0,3.0,1.6
10776,8,17.6,10.3,4.0
10777,11,11.3,6.6,4.0
10778,4,4.8,1.3,1.8
10779,9,1.4,0.6,0.8
10780,5,1.8,1.0,0.4
10781,36,2.5,0.9,0.5
10782,65,5.5,2.4,0.8
10783,73,8.3,3.3,1.3
10784,10,2.8,2.1,0.8
10785,64,19.5,9.7,3.1
10786,48,6.0,4.1,0.8
10787,13,5.3,4.0,2.0
10788,61,19.1,4.8,6.7
10789,55,13.7,3.2,2.9
10790,4,2.0,0.8,0.8
10791,62,8.6,4.3,1.6
10792,8,1.5,0.8,0.6
10793,65,10.1,6.5,1.7
10794,59,6.3,1.4,1.0
10795,72,15.9,10.2,5.1
10796,66,18.5,2.6,3.2
10797,18,6.2,2.1,1.3
10798,10,6.4,1.2,1.2
10799,70,22.2,4.2,4.4
10800,72,19.2,4.6,3.0
10801,63,11.2,2.0,1.7
10802,56,4.3,3.5,0.9
10803,30,3.0,2.0,0.4
10804,27,2.4,3.7,1.1
10805,58,8.9,4.7,4.0
10806,6,1.0,1.2,0.0
10807,25,7.3,1.6,2.8
10808,62,23.8,6.1,4.2
10809,34,6.1,2.1,1.5
10810,58,12.1,5.9,1.4
10811,57,30.5,4.2,6.1
10812,71,6.9,2.0,2.5
10813,68,12.0,4.6,1.5
10814,58,10.5,3.7,1.5
10815,57,8.8,3.3,1.2
10816,8,10.9,3.9,3.0
10817,39,13.9,13.8,1.2
10818,62,13.1,6.3,1.0
10819,44,3.0,2.9,0.5
10820,70,17.6,5.0,6.7
10821,33,4.9,0.9,0.8
10822,28,5.1,1.9,3.0
10823,62,6.6,4.5,0.4
10824,18,3.2,1.8,0.6
10825,47,4.7,2.8,0.5
10826,3,1.7,0.7,1.7
10827,10,2.0,0.4,0.2
10828,5,2.8,1.4,0.6
10829,28,7.8,3.9,0.9
10830,65,11.0,3.6,2.4
10831,37,3.3,1.3,0.6
10832,58,15.4,6.3,1.5
10833,45,18.7,4.2,4.4
10834,7,5.7,2.7,0.9
10835,65,13.2,3.5,2.7
10836,63,20.2,4.1,2.1
10837,66,10.1,5.1,1.5
10838,24,6.5,1.2,1.2
10839,37,4.6,2.1,0.9
10840,17,2.0,2.8,0.4
10841,40,4.6,2.8,0.4
10842,55,8.0,5.8,0.9
10843,64,5.5,1.9,1.9
10844,14,4.2,1.9,0.9
10845,18,0.8,1.3,0.2
10846,66,15.0,4.3,2.9
10847,67,11.9,6.8,4.0
10848,33,3.0,1.4,0.5
10849,11,2.9,0.9,0.4
10850,55,6.3,1.8,0.7
10851,66,9.5,2.4,3.4
10852,62,14.4,7.7,3.7
10853,50,14.7,6.3,1.5
10854,18,4.3,4.8,1.2
10855,18,3.2,0.9,0.8
10856,57,17.7,15.2,2.7
10857,21,4.6,3.7,2.4
10858,44,6.6,4.5,0.5
10859,18,15.5,4.7,3.3
10860,53,7.4,5.8,0.9
10861,57,16.4,7.8,8.0
10862,71,10.1,2.2,0.8
10863,10,3.0,1.5,0.3
10864,49,8.6,2.3,1.3
10865,68,8.8,2.6,1.7
10866,42,11.5,5.6,1.6
10867,27,5.8,4.0,0.7
10868,11,1.0,0.6,0.1
10869,55,3.6,2.8,0.8
10870,62,26.1,9.3,3.2
10871,22,4.4,3.0,0.3
10872,70,8.3,2.2,1.4
10873,54,21.8,5.1,3.7
10874,7,2.9,3.9,0.6
10875,61,15.1,3.4,3.4
10876,48,5.0,3.3,2.0
10877,58,11.1,7.1,1.5
10878,65,20.8,3.1,3.0
10879,69,10.3,2.5,1.1
10880,71,9.5,5.7,1.6
10881,66,9.2,4.8,2.3
10882,9,4.3,4.2,0.4
10883,69,24.0,4.4,4.3
10884,62,18.5,12.4,5.0
10885,10,11.1,2.4,2.0
10886,16,6.7,4.6,1.8
10887,73,16.2,3.3,2.1
10888,6,2.3,2.3,0.5
10889,63,18.2,3.4,7.5
10890,1,6.0,5.0,1.0
10891,11,1.8,0.6,1.2
10892,70,26.6,4.2,6.5
10893,68,11.3,3.3,3.5
10894,26,2.0,0.6,1.0
10895,44,5.8,5.7,0.5
10896,43,8.0,6.2,6.2
10897,22,4.9,3.9,0.7
10898,73,13.5,3.2,1.4
10899,63,6.6,4.8,0.8
10900,60,14.0,4.6,2.1
10901,1,6.0,7.0,0.0
10902,36,14.4,2.0,1.5
10903,61,14.9,4.6,5.4
10904,58,8.1,7.4,1.0
10905,54,7.3,2.3,2.1
10906,55,4.0,1.6,2.1
10907,45,10.0,4.7,7.2
10908,31,4.9,1.5,1.8
10909,28,1.8,3.8,0.4
10910,56,8.3,2.3,1.4
10911,40,4.8,2.2,1.1
10912,40,9.4,5.7,1.5
10913,69,7.5,7.3,0.7
10914,39,5.7,2.6,1.3
10915,2,6.0,0.5,0.0
10916,50,18.1,2.4,5.6
10917,59,8.5,3.9,1.1
10918,51,9.0,9.8,1.6
10919,39,2.7,1.5,0.4
10920,35,4.5,1.9,1.1
10921,68,8.0,3.3,1.3
10922,62,18.7,5.2,1.9
10923,65,9.2,6.6,1.7
10924,43,5.1,2.5,0.5
10925,48,6.7,1.9,1.2
10926,49,12.7,4.9,2.7
10927,66,30.0,4.3,8.0
10928,55,5.6,3.7,0.6
10929,13,3.8,1.4,0.5
10930,37,3.6,2.5,0.7
10931,57,10.5,2.1,4.6
10932,45,23.1,3.9,6.3
10933,22,3.9,4.6,0.7
10934,24,4.5,1.3,0.5
10935,72,6.4,2.6,3.5
10936,5,1.0,1.6,0.4
10937,63,10.5,4.2,1.3
10938,19,3.3,2.0,2.0
10939,66,10.7,6.2,1.9
10940,59,12.3,1.9,3.9
10941,36,6.8,2.1,1.2
10942,34,5.5,2.3,2.9
10943,65,18.9,3.6,4.0
10944,73,6.9,3.8,3.3
10945,66,10.9,5.8,4.1
10946,38,18.2,11.5,1.9
10947,12,1.7,1.6,0.2
10948,24,3.6,2.3,1.0
10949,68,22.1,5.5,5.6
10950,43,5.8,3.5,1.9
10951,56,8.3,10.0,1.9
10952,60,7.6,3.7,2.9
10953,63,12.3,4.5,1.8
10954,51,21.1,3.8,6.8
10955,54,15.4,4.5,1.7
10956,20,5.2,2.3,0.4
10957,4,0.8,0.0,0.3
10958,61,5.6,4.0,0.7
10959,67,25.3,7.8,10.2
10960,25,2.4,2.7,0.6
10961,63,11.8,6.1,7.0
10962,5,20.8,5.2,6.6
10963,52,5.1,3.5,1.0
10964,63,10.9,9.3,2.3
10965,56,9.0,1.9,1.9
10966,28,3.0,2.5,0.3
10967,71,6.5,2.7,5.0
10968,67,19.8,4.2,1.5
10969,7,3.3,2.1,0.1
10970,62,6.1,4.3,0.8
10971,6,5.7,1.2,1.0
10972,3,1.3,1.0,0.0
10973,64,12.1,6.0,1.8
10974,41,2.4,1.3,1.3
10975,72,7.5,3.3,1.6
10976,56,3.9,1.3,0.9
10977,69,14.7,3.2,1.2
10978,63,18.0,4.4,4.1
10979,41,2.2,2.3,0.6
10980,64,10.3,4.9,1.8
10981,20,2.8,1.2,0.8
10982,33,3.6,1.6,1.7
10983,4,0.0,0.8,0.3
10984,46,13.2,7.2,1.8
10985,25,2.4,1.5,0.8
10986,59,5.5,2.8,1.8
10987,32,2.5,1.3,0.4
10988,60,7.0,4.7,1.8
10989,71,6.3,5.5,2.5
10990,67,10.8,5.4,1.7
10991,68,15.1,13.5,1.5
10992,48,13.5,6.1,1.8
10993,57,27.2,7.9,7.0
10994,2,2.5,3.5,1.0
10995,58,4.5,1.9,1.7
10996,17,4.2,2.5,0.6
10997,38,6.4,3.1,0.5
10998,69,3.4,2.1,0.5
10999,55,15.4,8.2,1.4
11000,64,12.4,2.3,1.9
11001,56,10.3,2.8,4.7
11002,70,19.0,5.9,3.3
11003,40,9.4,2.2,2.6
11004,4,2.3,0.3,0.5
11005,43,4.9,2.0,1.1
11006,2,8.0,2.0,2.0
11007,33,5.8,5.1,1.3
11008,64,20.6,3.5,6.8
11009,60,4.7,2.8,0.7
11010,27,3.6,1.2,3.4
11011,71,15.8,3.3,1.9
11012,22,1.9,2.0,0.4
11013,14,1.2,0.7,0.2
11014,36,5.1,1.8,1.2
11015,43,11.3,9.4,1.2
11016,30,2.1,1.7,0.3
11017,52,5.8,2.5,1.2
11018,67,7.4,2.5,1.4
11019,58,15.1,6.3,3.7
11020,2,0.0,1.0,0.5
11021,54,7.2,5.8,1.3
11022,31,6.1,4.3,0.9
11023,35,5.9,4.1,1.1
11024,50,4.4,1.0,1.4
11025,18,2.0,1.1,0.3
11026,11,7.0,6.3,1.5
11027,60,25.5,4.8,4.2
11028,5,2.0,1.2,0.6
11029,7,1.1,0.3,0.3
11030,24,22.5,6.3,2.1
11031,4,3.0,2.3,0.8
11032,61,6.4,2.3,1.1
11033,60,5.0,2.1,0.8
11034,19,14.5,3.9,2.9
11035,8,1.9,1.4,0.4
11036,4,3.0,4.0,0.3
11037,47,7.8,2.7,0.6
11038,72,19.6,6.9,3.2
11039,65,9.9,3.9,5.4
11040,58,4.9,4.6,0.4
11041,59,8.0,1.9,2.2
11042,58,5.4,3.3,0.8
11043,60,29.6,4.3,9.3
11044,11,3.6,1.1,1.5
11045,55,4.4,2.7,0.8
11046,53,8.0,4.6,1.7
11047,56,3.3,2.7,0.6
11048,33,7.4,1.5,2.5
11049,57,12.0,10.1,2.1
11050,47,4.3,1.1,0.4
11051,31,3.3,1.5,1.4
11052,13,1.8,1.1,0.1
11053,55,13.5,4.1,2.2
11054,39,7.0,1.9,1.9
11055,2,1.0,2.0,0.0
11056,14,2.9,1.6,0.9
11057,26,1.3,2.5,0.2
11058,65,7.4,1.6,4.4
11059,63,6.4,5.7,1.1
11060,21,11.0,3.4,1.5
11061,69,10.4,5.6,2.6
11062,66,5.4,2.4,0.7
11063,58,5.9,3.2,1.0
11064,61,7.2,5.2,2.5
11065,65,4.7,1.6,1.2
11066,4,0.5,0.8,0.3
11067,41,4.9,1.5,0.5
11068,57,3.1,1.3,3.2
11069,62,5.8,3.9,1.1
11070,2,2.5,0.5,0.0
11071,74,9.1,5.2,1.2
11072,19,2.1,0.5,0.2
11073,51,6.1,5.1,1.1
11074,12,3.5,0.9,0.2
11075,45,7.2,3.3,2.4
11076,13,2.1,0.8,0.2
11077,55,9.3,4.7,0.8
11078,73,9.1,4.0,1.8
11079,47,14.4,3.2,4.4
11080,47,4.8,2.3,0.9
11081,68,6.0,3.6,0.8
11082,65,13.0,5.6,1.8
11083,61,9.7,7.0,0.6
11084,13,14.2,7.5,0.8
11085,10,3.5,1.7,0.4
11086,59,9.3,6.2,1.9
11087,44,3.9,1.7,1.0
11088,65,18.2,3.1,5.6
11089,47,4.6,2.9,1.1
11090,10,2.0,1.0,0.5
11091,3,1.7,0.7,0.0
11092,36,6.8,2.3,0.8
11093,61,28.8,9.4,8.8
11094,3,5.3,3.3,2.0
11095,28,15.8,3.5,4.1
11096,36,6.0,2.3,0.9
11097,54,16.5,4.9,7.1
11098,28,1.3,0.6,0.4
11099,55,11.2,2.7,1.4
11100,55,10.3,2.9,2.1
11101,1,2.0,0.0,0.0
11102,44,7.5,6.3,3.3
11103,57,6.3,1.7,1.2
11104,62,16.7,5.0,1.4
11105,60,12.9,3.8,4.9
11106,4,2.8,1.8,0.3
11107,72,12.1,3.3,5.1
11108,58,9.7,3.8,1.3
11109,1,0.0,2.0,0.0
11110,62,5.4,4.9,0.7
11111,53,4.8,3.5,0.9
11112,63,18.6,7.1,1.7
11113,29,5.8,1.9,2.2
11114,60,22.9,7.3,3.5
11115,67,5.4,4.2,1.6
11116,51,7.9,5.2,3.6
11117,37,4.6,2.3,2.1
11118,59,4.9,2.6,0.7
11119,66,11.6,1.6,1.8
11120,48,21.5,5.7,3.9
11121,51,11.6,5.7,1.6
11122,10,3.1,1.7,0.8
11123,58,12.2,5.4,2.1
11124,11,1.1,0.6,1.0
11125,48,7.1,3.0,5.0
11126,54,5.1,1.1,1.8
11127,20,3.1,1.0,0.3
11128,29,8.1,2.3,1.4
11129,31,11.9,3.0,4.1
11130,44,12.3,8.1,1.0
11131,65,13.0,4.7,8.8
11132,73,9.0,1.9,3.5
11133,29,5.2,4.4,0.9
11134,70,12.4,6.6,1.3
11135,56,14.3,5.0,2.6
11136,72,6.9,6.6,1.6
11137,44,5.1,1.2,1.1
11138,19,1.9,1.4,0.4
11139,45,8.7,4.9,1.2
11140,9,1.2,1.6,0.1
11141,7,11.0,3.3,1.1
11142,14,11.9,3.4,1.8
11143,62,12.1,6.6,1.2
11144,48,3.6,2.3,0.5
11145,5,2.8,1.4,1.6
11146,30,9.0,4.1,1.2
11147,61,7.4,4.9,0.9
11148,47,5.7,1.8,1.9
11149,22,3.6,4.5,3.0
11150,72,11.5,6.4,2.8
11151,60,6.6,3.0,1.4
11152,49,7.6,4.5,1.0
11153,10,1.4,0.6,0.6
11154,69,10.6,5.3,1.6
11155,73,19.9,9.7,7.0
11156,62,19.6,10.9,3.6
11157,36,3.7,3.4,0.8
11158,24,2.4,3.0,0.3
11159,15,4.4,2.9,1.1
11160,52,16.0,3.7,1.8
11161,20,5.6,4.9,0.5
11162,58,15.3,2.6,1.4
11163,10,2.5,1.1,0.1
11164,39,9.9,2.0,2.0
11165,39,3.1,2.9,0.8
11166,10,8.4,4.0,2.4
11167,56,7.6,2.9,2.2
11168,50,4.8,1.1,1.3
11169,33,2.7,0.9,0.6
11170,30,8.7,2.0,2.4
11171,55,9.1,2.1,1.5
11172,52,19.6,4.2,6.3
11173,64,5.5,1.4,0.4
11174,72,6.9,2.4,0.8
11175,50,10.6,3.2,2.2
11176,23,5.3,2.0,0.9
11177,45,5.1,3.3,0.8
11178,50,13.4,3.4,4.4
11179,44,19.6,5.9,4.1
11180,38,6.8,3.7,1.3
11181,7,2.6,0.1,0.4
11182,63,4.7,2.8,1.0
11183,4,0.0,0.0,0.0
11184,52,11.6,5.2,1.9
11185,58,16.1,6.6,3.5
11186,2,7.5,6.0,2.5
11187,4,6.3,3.0,3.0
11188,36,8.1,6.0,0.6
11189,38,2.8,3.5,0.8
11190,61,28.1,11.0,5.9
11191,47,6.6,4.0,1.7
11192,60,9.8,5.4,1.7
11193,65,6.1,2.1,3.6
11194,20,2.0,1.6,0.1
11195,55,14.8,2.7,5.4
11196,13,7.0,3.5,1.3
11197,16,7.1,5.4,0.8
11198,3,2.7,1.0,1.0
11199,67,17.2,2.9,2.3
11200,62,20.3,12.0,6.7
11201,53,26.4,4.4,5.2
11202,13,5.6,4.8,0.8
11203,66,10.4,5.8,3.1
11204,66,13.6,3.3,1.3
11205,63,7.0,7.1,8.9
11206,54,5.8,4.5,0.8
11207,72,13.1,3.5,1.8
11208,40,9.8,2.2,0.9
11209,72,10.9,3.1,1.3
11210,58,5.9,4.0,1.1
11211,31,5.2,3.5,1.1
11212,27,4.9,1.7,1.5
11213,23,2.1,5.0,0.9
11214,53,7.5,1.8,0.9
11215,63,10.1,3.4,3.2
11216,1,16.0,6.0,3.0
11217,18,1.7,0.5,0.3
11218,72,11.2,11.0,1.2
11219,71,12.2,3.4,3.8
11220,27,17.8,2.1,2.6
11221,40,9.5,3.2,1.3
11222,17,3.8,1.7,0.2
11223,42,17.1,3.0,3.4
11224,69,7.0,8.4,0.9
11225,2,1.0,0.5,0.0
11226,64,26.4,7.4,4.3
11227,40,2.0,1.7,0.6
11228,11,14.4,5.6,1.1
11229,64,5.4,5.8,1.2
11230,28,2.3,1.0,0.5
11231,63,12.8,10.0,1.7
11232,34,5.3,3.1,0.7
11233,41,3.6,1.7,0.4
11234,60,7.5,4.3,0.6
11235,4,8.8,3.5,0.3
11236,7,0.3,0.4,0.3
11237,58,24.7,6.0,3.4
11238,19,6.1,3.4,1.3
11239,42,9.0,2.3,1.5
11240,68,11.0,3.9,1.6
11241,55,6.7,1.6,2.4
11242,8,0.4,0.3,0.1
11243,54,22.3,4.6,2.8
11244,36,10.1,3.6,1.5
11245,17,4.9,2.2,1.5
11246,60,4.1,1.5,1.2
11247,52,21.5,6.9,7.1
11248,69,14.1,3.6,1.9
11249,67,12.1,3.6,4.7
11250,51,28.5,10.6,2.8
11251,63,17.6,7.4,1.2
11252,43,4.3,3.0,1.1
11253,40,20.6,3.2,6.9
11254,62,17.1,12.5,1.8
11255,11,2.0,1.3,0.1
11256,11,2.1,0.5,0.6
11257,6,2.5,4.0,1.2
11258,9,2.4,0.8,0.4
11259,64,11.4,2.1,2.0
11260,12,0.5,1.8,0.4
11261,9,1.7,1.0,0.3
11262,67,9.6,3.1,1.9
11263,46,5.1,3.9,1.2
11264,41,3.7,0.9,0.5
11265,61,8.7,5.6,1.8
11266,68,7.9,6.7,0.9
11267,3,7.7,1.3,1.7
